family,seed,category,n,within,between,gap,null_mean,null_sd,null_lo,null_hi,p_perm,n_perm
F_vitl_bv_base,2,outside,19,0.0423961877822876,0.010050998069345951,0.03234519064426422,-8.701521744951605e-05,0.00453577197725635,-0.008280420838855206,0.009536556829698376,0.0,5000
F_vitl_bv_base,2,places,8,0.03270675614476204,0.012481797486543655,0.020224958658218384,0.00031663123534526676,0.010678281644062036,-0.01908788844011724,0.02285171113908291,0.0376,5000
F_vitl_bv_base,2,ALL,172,0.05002761632204056,0.009675401262938976,0.04035221412777901,4.1460513323545454e-05,0.0014750170857157983,-0.0027771720895543696,0.0030487513635307547,0.0,5000
F_vitl_bv_base,3,animals,29,0.08703161031007767,0.011928270570933819,0.07510334253311157,6.830104282125831e-05,0.0033210845782299598,-0.005758412310387939,0.007240441208705299,0.0,5000
F_vitl_bv_base,3,food_drink,27,0.04340587556362152,0.0013801067834720016,0.042025767266750336,5.467362422496081e-06,0.003535086401698767,-0.0062406273325905206,0.007625106326304376,0.0,5000
F_vitl_bv_base,3,vehicles,11,0.0986255630850792,0.01414753869175911,0.08447802066802979,-0.00010788612682372332,0.007934076391717126,-0.014637139393016696,0.016408469015732393,0.0,5000
F_vitl_bv_base,3,toys,15,0.02736980840563774,0.01226031593978405,0.015109492465853691,-6.787916738539934e-05,0.005956584722896102,-0.011040488420985638,0.012792904721572984,0.011,5000
F_vitl_bv_base,3,clothing,14,0.0378451831638813,0.008980459533631802,0.028864722698926926,2.4336259067058562e-05,0.006242013952088111,-0.011509102722629904,0.012939463416114447,0.0,5000
F_vitl_bv_base,3,body_parts,7,0.07914064079523087,0.012172683142125607,0.06696795672178268,4.19055512174964e-06,0.012470540578373766,-0.022244290355592965,0.02664629267528652,0.0,5000
F_vitl_bv_base,3,household,25,0.016081778332591057,0.009718289598822594,0.006363488733768463,7.98863084986806e-05,0.003687995240918745,-0.0066738948458805675,0.007792162615805856,0.0518,5000
F_vitl_bv_base,3,furniture_rooms,17,0.03652659431099892,0.011269540525972843,0.025257054716348648,-4.469023179262877e-06,0.005183540843018706,-0.009418479213491083,0.011165176611393686,0.0004,5000
F_vitl_bv_base,3,outside,19,0.04906769096851349,0.011770345270633698,0.03729734569787979,-7.871432052925229e-05,0.004691023677367686,-0.008543056575581432,0.010112294438295064,0.0,5000
F_vitl_bv_base,3,places,8,0.03138640895485878,0.01565016619861126,0.01573624275624752,0.0003543141884263605,0.011049672243514427,-0.019724213797599078,0.023312593484297355,0.0844,5000
F_vitl_bv_base,3,ALL,172,0.04990140721201897,0.010078269988298416,0.03982313722372055,2.880119476467371e-05,0.0015166115701093594,-0.002830997109413147,0.0030773017089813933,0.0,5000
F_vitl_bv_base,4,animals,29,0.07668062299489975,0.010453102178871632,0.0662275180220604,0.00010056364201009273,0.003084232566249907,-0.005362559948116541,0.006628425465896722,0.0,5000
F_vitl_bv_base,4,food_drink,27,0.04091882333159447,0.0025833407416939735,0.03833548352122307,-5.101527087390423e-05,0.0032805047719802888,-0.005947728711180389,0.006870750221423803,0.0,5000
F_vitl_bv_base,4,vehicles,11,0.09593814611434937,0.011255878955125809,0.08468227088451385,2.0965819340199234e-05,0.007445008288602308,-0.013414649851620197,0.015292061306536197,0.0,5000
F_vitl_bv_base,4,toys,15,0.030754806473851204,0.010632220655679703,0.0201225858181715,-0.0001439823865890503,0.005524725931119758,-0.010169314523227512,0.011439014947973189,0.0012,5000
F_vitl_bv_base,4,clothing,14,0.03523468226194382,0.007250764407217503,0.02798391878604889,-6.476617166772484e-05,0.005960004326412715,-0.010944350576028227,0.012389071821235116,0.0,5000
F_vitl_bv_base,4,body_parts,7,0.0631483867764473,0.008617055602371693,0.05453133210539818,0.00014662167583592237,0.011535850043494207,-0.02118589389137924,0.024360762909054742,0.0,5000
F_vitl_bv_base,4,household,25,0.019577916711568832,0.008400081656873226,0.011177835054695606,0.00014955841936171055,0.003415123108268126,-0.0060078480863012375,0.007392253377474841,0.0024,5000
F_vitl_bv_base,4,furniture_rooms,17,0.032208990305662155,0.010838760994374752,0.02137022837996483,9.23721615690738e-05,0.004849736582318347,-0.00886846175417304,0.009782037697732442,0.0008,5000
F_vitl_bv_base,4,outside,19,0.04282063618302345,0.010260292328894138,0.03256034478545189,-7.395838163793086e-05,0.004397123408693256,-0.008102068305015564,0.008780846162699142,0.0,5000
F_vitl_bv_base,4,places,8,0.03767837956547737,0.01037403754889965,0.02730434201657772,0.0003312519546598196,0.010279719537160744,-0.018352404795587064,0.021720655448734732,0.0092,5000
F_vitl_bv_base,4,ALL,172,0.04637276381254196,0.008713965304195881,0.037658799439668655,4.3424263410270216e-05,0.0014293455128019824,-0.002664137678220868,0.0030047796899452797,0.0,5000
