scale,run,category,n_pairs,partial_model,p_model,partial_w2v,p_w2v
300000,B26_rand_300000_s2,all,3793,0.04886578269238691,0.0026131419889318633,0.25816074723268595,8.633173712598452e-59
300000,B26_rand_300000_s2,noun,1471,0.07415619738490438,0.004445462632963568,0.3253633495080881,1.3641483610929137e-37
300000,B26_rand_300000_s3,all,3840,0.054937179159899846,0.000660787168428206,0.25528730371113867,3.551550705833223e-58
300000,B26_rand_300000_s3,noun,1463,0.0877582357827788,0.0007818377023173458,0.3358924385167515,6.893233243559941e-40
300000,B26_rand_300000_s4,all,3847,0.05968574547176001,0.00021258023154140072,0.2576344893597311,2.3332439883472914e-59
300000,B26_rand_300000_s4,noun,1470,0.06268000831777518,0.01627506679447564,0.3271637131644608,5.471699761588667e-38
1000000,B26_rand_1000000_s0,all,5593,0.09896755648386954,1.1951198982752933e-13,0.31058341861231387,2.5437945091340904e-125
1000000,B26_rand_1000000_s0,noun,2068,0.16108112733671456,1.742959786959709e-13,0.3759347812693578,2.214519801646792e-70
1000000,B26_rand_1000000_s1,all,5378,0.10025732706391124,1.7251429318272466e-13,0.31770563941103447,2.2136802792085845e-126
1000000,B26_rand_1000000_s1,noun,2011,0.15543550991690497,2.435952602945645e-12,0.37989951278859035,5.10899740085978e-70
1000000,B26_rand_1000000_s2,all,5427,0.09013643748929981,2.8994739206480337e-11,0.31588607244002276,5.282284760449362e-126
1000000,B26_rand_1000000_s2,noun,2005,0.14336230365661384,1.140184096188146e-10,0.3918771341325503,1.5019085895995453e-74
1815243,B26_lad_base_s0,all,6196,0.10477817652089746,1.3620634186476987e-16,0.3201601389367493,1.1679444013017733e-147
1815243,B26_lad_base_s0,noun,2258,0.18135661097743738,3.848015761073705e-18,0.41163382588725084,5.003410177730441e-93
1815243,B26_lad_base_s1,all,6196,0.10990542876209294,4.134910142224196e-18,0.3231625428225199,1.4659469773820606e-150
1815243,B26_lad_base_s1,noun,2258,0.21420086608802408,7.797116322185887e-25,0.4136284747575255,5.317749709198073e-94
1815243,B26_lad_base_s2,all,6196,0.08974037367173177,1.481936843481964e-12,0.32072351076137245,3.35392353201551e-148
1815243,B26_lad_base_s2,noun,2258,0.17855050698544542,1.2674166100919836e-17,0.4076040702327179,4.425919320404951e-91
