word,x,y,pos,count,nn_cos,konkle60
string,1.4270718,-22.145514,NOUN,163,0.14448826,False
tummy,6.2942586,-9.604611,NOUN,383,0.14441787,False
year,7.6292796,-20.592628,NOUN,692,0.14441706,False
cheerios,26.174599,9.862266,NOUN,230,0.14441697,False
piece,-17.027466,3.4551752,NOUN,1250,0.14438267,False
eye,-12.313447,-23.65766,NOUN,438,0.14437544,False
apples,-22.367163,-10.275839,NOUN,515,0.14435911,False
age,13.276662,-15.105926,NOUN,193,0.14435546,False
beast,-2.4450402,17.707628,NOUN,71,0.14433633,False
fur,-24.998692,-8.140729,NOUN,85,0.14431007,False
point,-4.9600873,4.7725997,NOUN,612,0.14426959,False
tennis,-19.847528,13.047476,NOUN,64,0.14424314,False
hills,-9.520643,4.703092,NOUN,52,0.14419861,False
dish,-18.622469,-7.439022,NOUN,79,0.14414306,False
peek,26.188349,2.08603,NOUN,1052,0.144141,False
plan,4.0824275,-9.79539,NOUN,202,0.14413615,False
toilet,14.204179,14.037759,NOUN,298,0.14412056,False
medicine,12.455612,12.341571,NOUN,245,0.14411987,False
