word,x,y,pos,count,nn_cos,konkle60
noodles,-10.52332,-24.257986,NOUN,687,0.21264367,False
pancake,-4.05431,-41.280853,NOUN,571,0.33490166,False
fruit,-20.690462,-38.748405,NOUN,604,0.22630186,False
legs,1.1126436,13.562352,NOUN,544,0.1828847,False
vacuum,14.30226,-14.848417,NOUN,441,0.20267494,False
rabbit,-1.3501225,22.066822,NOUN,500,0.20481455,False
frog,-15.968177,22.23821,NOUN,530,0.28854063,False
bud,-10.679409,-35.898186,NOUN,677,0.21221618,False
doggie,15.763139,43.558517,NOUN,437,0.2719471,False
balloon,23.639523,30.539312,NOUN,552,0.25099272,True
blocks,10.184073,10.660453,NOUN,511,0.21160084,False
cookies,5.0462933,-24.329437,NOUN,455,0.22256172,False
wheels,25.612043,15.075446,NOUN,509,0.21895367,False
bounce,-8.214361,9.9867,NOUN,635,0.18281102,False
tiger,-3.7273977,36.524033,NOUN,530,0.21045005,False
tv,-0.4950813,-3.5733552,NOUN,601,0.18894118,True
bananas,-20.571693,-48.62166,NOUN,402,0.20582248,False
apples,-25.788803,-42.200542,NOUN,515,0.22862197,False
pasta,-6.7647758,-30.38875,NOUN,632,0.21373786,False
power,30.167141,9.200629,NOUN,324,0.19037648,False
baa,-15.377651,44.756557,NOUN,745,0.22927773,False
sky,12.335472,21.245117,NOUN,474,0.21855511,False
window,34.366734,27.693142,NOUN,386,0.20376901,False
muffin,-9.1314125,-46.88364,NOUN,343,0.22900856,False
bike,-13.699721,2.4214454,NOUN,480,0.2177298,True
knees,-39.296688,9.09519,NOUN,578,0.1891042,False
tower,33.381912,-19.801643,NOUN,497,0.18925756,False
town,19.375538,14.191892,NOUN,356,0.2031532,False
card,26.870306,0.3855177,NOUN,453,0.19129325,False
sand,19.58158,27.745415,NOUN,326,0.22841434,False
cats,-5.6475854,-10.255044,NOUN,665,0.2991928,False
mother,24.680887,36.13502,NOUN,430,0.19178782,False
clock,1.2731216,3.22007,NOUN,518,0.25412706,True
potato,-24.599941,-28.636282,NOUN,437,0.21572782,False
beans,-16.270906,-44.90646,NOUN,411,0.1875789,False
owl,-9.548577,30.380716,NOUN,490,0.2765454,False
laundry,23.299381,-14.407298,NOUN,461,0.19948299,False
fox,-8.658592,30.665678,NOUN,437,0.2321157,False
towel,6.591775,8.525651,NOUN,360,0.1868334,False
shoe,7.296272,-4.091669,NOUN,453,0.25613812,True
stickers,40.782528,-8.176674,NOUN,432,0.26692164,False
butterfly,-26.286911,28.465536,NOUN,510,0.2333682,True
snake,-0.9443212,34.250645,NOUN,275,0.20705706,False
swing,-7.8235655,15.313033,NOUN,507,0.22916992,False
leaves,-26.526325,23.927242,NOUN,340,0.25714418,True
panda,-10.150521,32.95394,NOUN,465,0.21648276,False
zoo,-2.797264,36.01237,NOUN,222,0.2241162,False
timer,-21.790445,-6.387245,NOUN,390,0.2122439,False
bib,0.8247825,-45.785873,NOUN,497,0.23434319,False
words,8.164557,14.164021,NOUN,450,0.17994745,False
birds,-19.286844,32.145893,NOUN,311,0.24133761,False
grass,-27.321693,25.520197,NOUN,329,0.21407336,False
sea,12.599246,32.44248,NOUN,463,0.21082485,False
lid,13.060938,-35.164898,NOUN,341,0.2103352,False
pictures,-27.331665,-7.847583,NOUN,408,0.18720253,False
trees,-16.143501,27.82363,NOUN,322,0.23659527,False
blanket,5.4986444,-8.51088,NOUN,335,0.20305598,False
date,-20.225517,-6.928508,NOUN,408,0.18036313,False
bar,13.305994,-30.654892,NOUN,318,0.2145621,False
square,15.594282,7.6470566,NOUN,449,0.3849542,False
giraffe,-2.6119254,38.509598,NOUN,286,0.21834207,False
triangle,15.095441,8.001009,NOUN,425,0.41100058,False
goose,-20.82359,38.549072,NOUN,450,0.18665439,False
chip,-18.08189,-12.211174,NOUN,394,0.18114525,False
sage,-28.974442,-18.438232,NOUN,571,0.1854083,False
stars,13.835979,13.002447,NOUN,403,0.24251543,False
soap,9.965479,-20.252256,NOUN,394,0.26471773,False
movie,-0.27931693,-4.838766,NOUN,270,0.1779869,False
tongue,45.54872,1.9684128,NOUN,303,0.2420013,False
sticker,40.911404,-8.15551,NOUN,374,0.26506975,False
squirrel,-14.86551,27.891111,NOUN,268,0.21416879,False
dirt,-5.214843,18.21584,NOUN,341,0.21443993,False
corn,-15.6414995,-33.14882,NOUN,303,0.17714591,False
toast,-7.7880855,-38.375458,NOUN,294,0.1933767,False
trains,30.467854,20.543268,NOUN,307,0.30699933,False
zebra,-4.0871553,38.008163,NOUN,274,0.21736443,False
carrots,-20.796385,-30.825926,NOUN,366,0.2706251,False
treat,17.446306,-38.292374,NOUN,306,0.2061943,False
fridge,-4.8540983,-33.407066,NOUN,381,0.2124614,False
wall,31.04061,3.2665393,NOUN,315,0.20527893,False
oven,-0.97460943,-28.488,NOUN,299,0.1972905,False
road,28.26188,12.170153,NOUN,313,0.18027736,False
airplane,14.580561,23.409504,NOUN,334,0.22629194,True
dress,15.056407,-18.238405,NOUN,360,0.17830132,False
bunnies,-25.29493,34.938858,NOUN,232,0.21349001,False
track,30.21033,22.342794,NOUN,225,0.2754322,False
carrot,-20.87293,-30.761677,NOUN,421,0.276574,False
child,-11.768115,17.22245,NOUN,348,0.18661235,False
rocks,-7.437945,19.069206,NOUN,181,0.19018729,False
broccoli,-16.610762,-35.33223,NOUN,355,0.23221885,False
dragon,-7.2439036,-0.0051075476,NOUN,310,0.22444196,False
peekaboo,-31.915113,16.805872,NOUN,398,0.22754817,False
blueberry,-13.438174,-45.240967,NOUN,373,0.23669301,False
knife,0.24096918,-36.2202,NOUN,341,0.22663529,True
ear,42.691837,4.1783414,NOUN,253,0.28394672,False
zoom,-22.765293,3.3923063,NOUN,305,0.18727861,False
cups,8.404559,-37.63591,NOUN,395,0.21891944,False
bucket,18.467478,29.943272,NOUN,354,0.18009031,True
sign,18.683804,13.713545,NOUN,266,0.19046937,False
toothbrush,21.903158,-23.982967,NOUN,331,0.25074753,False
penguin,2.1553347,30.983679,NOUN,270,0.2507556,False
glasses,40.29976,1.1367986,NOUN,315,0.20857425,False
letters,13.132106,2.633876,NOUN,357,0.25943115,False
berries,-13.2847805,-47.418953,NOUN,224,0.28962168,False
farmer,-13.045407,41.36725,NOUN,207,0.23244256,False
salad,-17.713594,-30.66308,NOUN,320,0.18095069,False
plane,15.118042,22.757204,NOUN,370,0.24510884,False
toe,13.559182,-7.0082097,NOUN,293,0.22204645,False
potatoes,-24.11763,-29.574804,NOUN,283,0.21034794,False
tissue,28.141579,-35.118816,NOUN,344,0.20586507,False
piggy,-12.758755,48.203144,NOUN,357,0.24947488,False
tweet,-21.027905,31.465654,NOUN,315,0.19575095,False
backpack,10.176825,-3.486882,NOUN,256,0.18743609,False
cheerios,2.8038223,-19.847813,NOUN,230,0.18086152,False
street,23.438826,19.811434,NOUN,263,0.19215567,False
stairs,-24.805788,7.5310006,NOUN,280,0.17870952,False
guitar,-1.8034413,-8.569573,NOUN,450,0.22285497,True
spray,11.158486,-17.800436,NOUN,160,0.221336,False
block,10.296425,10.753651,NOUN,320,0.19143774,False
trip,3.4469266,-0.93471706,NOUN,283,0.18067701,False
wind,-20.443493,35.01138,NOUN,221,0.18000545,False
sink,2.2717254,-33.097412,NOUN,272,0.18000217,False
watermelon,-20.910315,-36.60422,NOUN,377,0.23353052,False
engine,26.765083,22.427158,NOUN,301,0.285266,False
jacket,8.868218,-5.1400304,NOUN,300,0.20355879,True
pool,20.616293,30.260815,NOUN,327,0.18596208,False
battery,14.777738,-12.805334,NOUN,336,0.18905233,False
pet,11.733433,44.384373,NOUN,324,0.18047988,False
beach,19.381767,28.875813,NOUN,317,0.24005729,False
salt,4.088801,-29.331442,NOUN,261,0.19283338,False
monkeys,-5.648596,40.988453,NOUN,231,0.22982188,False
wheel,22.665113,10.316783,NOUN,211,0.18114524,False
sock,12.517177,-6.845495,NOUN,278,0.22592133,False
caterpillar,-22.893913,23.6813,NOUN,334,0.19318037,False
pan,-3.0719187,-42.425304,NOUN,332,0.19509874,False
pillow,4.6961374,13.429168,NOUN,266,0.18467341,False
fan,13.113463,-42.63623,NOUN,326,0.18300168,True
cards,26.71212,0.16369781,NOUN,284,0.1861615,False
pot,-9.451135,-31.137291,NOUN,283,0.17713626,False
dinosaurs,4.2676263,44.64732,NOUN,292,0.21861488,False
team,20.479267,3.120778,NOUN,307,0.20776467,False
shape,16.782824,7.5494413,NOUN,268,0.29911688,False
bears,-9.182986,35.99172,NOUN,209,0.19754869,False
videos,-22.906385,-5.806502,NOUN,245,0.24599166,False
skin,-37.764732,-16.027304,NOUN,288,0.18592519,False
garden,-29.774279,26.732492,NOUN,233,0.20450409,False
hippo,2.9307017,35.006413,NOUN,151,0.21912222,False
plant,-27.156063,21.34758,NOUN,273,0.23142715,False
crab,7.7963443,29.644798,NOUN,300,0.22502911,False
ship,12.816731,24.968363,NOUN,234,0.19714053,False
ocean,10.496274,31.418755,NOUN,299,0.242988,False
ducks,-13.987784,37.12548,NOUN,193,0.2570161,False
bug,-22.993256,21.302078,NOUN,241,0.21020894,False
grapes,-15.2078285,-41.626186,NOUN,290,0.2419622,False
scrub,9.878922,-20.057297,NOUN,261,0.25463006,False
dot,3.532747,6.3998055,NOUN,286,0.20052981,False
