word,x,y,pos,count,nn_cos,konkle60
sauce,-34.413895,-5.5335765,NOUN,688,0.18856084,False
flowers,34.659855,23.164557,NOUN,731,0.22573489,False
snow,12.233603,-4.9527307,NOUN,403,0.19422396,False
slide,21.575584,-32.49076,NOUN,722,0.20180036,False
moon,19.257624,-17.674253,NOUN,596,0.21449196,False
lion,37.796238,4.2502236,NOUN,659,0.21215183,False
ears,9.912512,33.297443,NOUN,484,0.25994217,False
balls,26.697384,-35.100227,NOUN,609,0.20461047,False
pumpkin,-38.98771,26.433567,NOUN,559,0.21039522,False
pancake,-36.72887,10.215288,NOUN,571,0.3049632,False
heart,17.206602,-25.037582,NOUN,653,0.17978334,False
animal,41.854992,-5.6395864,NOUN,465,0.19284481,False
vacuum,-2.19013,-15.41065,NOUN,441,0.19622083,False
bud,-39.33878,12.344481,NOUN,677,0.18922746,False
doggie,30.541142,16.69652,NOUN,437,0.24055885,False
video,-12.145661,0.8108976,NOUN,672,0.20840025,False
noodles,-36.68739,-4.267384,NOUN,687,0.23012955,False
fruit,-37.229008,21.983849,NOUN,604,0.18056564,False
bounce,-6.81866,-10.116212,NOUN,635,0.19371258,False
frog,35.053825,-5.436724,NOUN,530,0.24339628,False
blocks,12.81072,-31.369781,NOUN,511,0.23119374,False
wheels,16.309319,9.697212,NOUN,509,0.2086976,False
cookies,-34.13467,-21.059072,NOUN,455,0.19928801,False
apples,-24.98593,30.04649,NOUN,515,0.1918876,False
flower,34.848923,22.99244,NOUN,799,0.2277369,False
bananas,-21.699987,26.895256,NOUN,402,0.20134306,False
pasta,-36.02907,-5.3538055,NOUN,632,0.2197212,False
muffin,-29.988161,15.821809,NOUN,343,0.22557597,False
tiger,40.33238,5.5361233,NOUN,530,0.22371049,False
baa,47.19108,-0.5874397,NOUN,745,0.19146211,False
town,22.497643,29.390642,NOUN,356,0.18235415,False
window,8.268562,3.6900427,NOUN,386,0.2096769,False
power,-20.255358,3.6703408,NOUN,324,0.17699945,False
sand,1.7584497,-16.31499,NOUN,326,0.23944141,False
rabbit,13.077172,-19.137642,NOUN,500,0.18882947,False
cats,-23.31981,-7.9529347,NOUN,665,0.26455006,False
balloon,8.990344,-18.054369,NOUN,552,0.26034442,True
bike,6.9605136,-5.1782045,NOUN,480,0.22114985,True
eye,6.3648996,30.047335,NOUN,438,0.18396896,False
owl,30.571764,7.324835,NOUN,490,0.22436263,False
beans,-34.27628,30.097937,NOUN,411,0.19590117,False
sky,18.99985,-15.997575,NOUN,474,0.18455492,False
tv,-13.1011305,-19.699675,NOUN,601,0.2043482,True
laundry,-5.382353,-19.270418,NOUN,461,0.2134773,False
fox,33.72,7.0506625,NOUN,437,0.2124309,False
clock,9.168533,-23.091425,NOUN,518,0.20759316,True
shoe,5.01524,-12.492747,NOUN,453,0.2225707,True
stickers,-0.6962532,15.270159,NOUN,432,0.24761938,False
bib,-42.00166,8.603157,NOUN,497,0.1941408,False
zoo,34.803963,2.1020443,NOUN,222,0.20988707,False
pie,-10.4808655,29.52467,NOUN,506,0.19073708,False
leaves,24.5019,-2.970835,NOUN,340,0.23275898,True
snake,30.943626,6.3171325,NOUN,275,0.21509945,False
butterfly,27.54727,-11.091944,NOUN,510,0.24787134,True
potato,-31.97309,31.448446,NOUN,437,0.19130166,False
birds,30.511438,-3.716382,NOUN,311,0.22477776,False
grass,22.987597,-3.5605757,NOUN,329,0.23167,False
bar,-24.178144,0.32223696,NOUN,318,0.1861809,False
swing,21.39075,-32.671825,NOUN,507,0.21433151,False
trees,24.948204,0.070361055,NOUN,322,0.21719128,False
panda,33.34145,4.94133,NOUN,465,0.20099436,False
sage,-16.69748,2.7170181,NOUN,571,0.21173121,False
goose,21.908031,0.009589177,NOUN,450,0.18615627,False
sea,26.79493,-20.29676,NOUN,463,0.20821016,False
giraffe,40.05569,4.7952924,NOUN,286,0.22904153,False
stars,18.982224,-20.548662,NOUN,403,0.21769917,False
square,12.0538225,-25.342169,NOUN,449,0.38527262,False
triangle,12.4416685,-25.909176,NOUN,425,0.39441216,False
squirrel,25.329468,0.5722327,NOUN,268,0.20021206,False
tongue,11.747276,28.687061,NOUN,303,0.20116448,False
toast,-22.318758,-22.31626,NOUN,294,0.18640976,False
zebra,37.22301,-0.31773674,NOUN,274,0.22897057,False
trains,4.0648675,9.730088,NOUN,307,0.36144006,False
library,5.956577,-23.855167,NOUN,242,0.18058296,False
dirt,10.542248,7.9322352,NOUN,341,0.19664629,False
soap,-43.76401,-9.493374,NOUN,394,0.23229115,False
bunnies,24.212765,13.061491,NOUN,232,0.18021066,False
carrots,-33.350163,25.119791,NOUN,366,0.2514025,False
track,4.657728,8.273401,NOUN,225,0.2694658,False
fridge,-33.299133,-0.80080956,NOUN,381,0.18884404,False
oven,-39.6064,3.251242,NOUN,299,0.18876942,False
sticker,0.11489443,15.786191,NOUN,374,0.25938645,False
rocks,36.650234,-23.055359,NOUN,181,0.19875325,False
