scale,run,category,n_pairs,partial_model,p_model,partial_w2v,p_w2v
30000,F_vitb_bv_rand_30000_s7,all,1302,-0.02568359245246348,0.3546261249232429,0.17292528765327292,3.4148337002386454e-10
30000,F_vitb_bv_rand_30000_s7,noun,430,-0.00834581876943137,0.8631546119142407,0.15932237873433153,0.0009280273484527726
100000,F_vitb_bv_rand_100000_s0,all,2808,0.019852493307771016,0.2930553428721269,0.20607804521453546,2.6784187631112523e-28
100000,F_vitb_bv_rand_100000_s0,noun,1067,0.02781501733636688,0.3642689053943471,0.24098142305814413,1.504589976379537e-15
100000,F_vitb_bv_rand_100000_s1,all,2540,0.029068067100236603,0.14311632138741964,0.22526754841081303,1.4250299369020532e-30
100000,F_vitb_bv_rand_100000_s1,noun,955,0.04640299550749404,0.1521047177488997,0.27461717382013145,5.743224390540003e-18
100000,F_vitb_bv_rand_100000_s2,all,2520,0.008389886253075667,0.6738399511272044,0.22855698140851838,3.275492952594286e-31
100000,F_vitb_bv_rand_100000_s2,noun,960,0.02496999156730132,0.43989191036205505,0.2629246773840682,1.2565542280948775e-16
100000,F_vitb_bv_rand_100000_s3,all,2521,0.04604749173649785,0.020797251668613015,0.23132368726725205,5.805764450938436e-32
100000,F_vitb_bv_rand_100000_s3,noun,960,0.057647776993068674,0.07436254856817275,0.2734590178202354,6.5662980544036125e-18
100000,F_vitb_bv_rand_100000_s4,all,2504,-0.006332158652320979,0.7515146792434827,0.21945239323819044,1.129083276250626e-28
100000,F_vitb_bv_rand_100000_s4,noun,935,-0.0062897012058415296,0.8477683341438259,0.27012502777247965,4.426659286923086e-17
100000,F_vitb_bv_rand_100000_s5,all,2507,0.05468330432024178,0.006179015724222952,0.22338743687054086,1.0383736418907176e-29
100000,F_vitb_bv_rand_100000_s5,noun,960,0.0047740984794328156,0.8826182114048341,0.2734175050668931,6.644829077426406e-18
100000,F_vitb_bv_rand_100000_s6,all,2567,0.04061841226000225,0.03964770479016525,0.22198773043512116,5.154934236348809e-30
100000,F_vitb_bv_rand_100000_s6,noun,961,0.034222838325099106,0.2894701608509288,0.2709644737462351,1.2859560394917018e-17
100000,F_vitb_bv_rand_100000_s7,all,2486,-0.002766194467025477,0.8903786828898435,0.22464249369578404,8.51122618994778e-30
100000,F_vitb_bv_rand_100000_s7,noun,949,-0.00873252631413892,0.7882979677666929,0.2696065744335941,2.988103470692459e-17
300000,F_vitb_bv_rand_300000_s0,all,4131,0.05061810491039969,0.0011376117469235588,0.23094367087307466,3.9620209715930074e-51
300000,F_vitb_bv_rand_300000_s0,noun,1610,0.03275106861372747,0.18916497577535807,0.2801215694379377,2.1502619827455442e-30
300000,F_vitb_bv_rand_300000_s1,all,3820,0.052800585706942876,0.0010978044302322504,0.2504553236394698,1.03832433911731e-55
300000,F_vitb_bv_rand_300000_s1,noun,1505,0.07134907854237532,0.005635857843533188,0.2936199167089073,2.738029489205795e-31
300000,F_vitb_bv_rand_300000_s2,all,3815,0.02656051265932539,0.1009916721204328,0.25093098186410756,7.507279159285887e-56
300000,F_vitb_bv_rand_300000_s2,noun,1486,-0.004299778281848879,0.8685062239276035,0.30614522318141335,1.3674509860216539e-33
300000,F_vitb_bv_rand_300000_s3,all,3833,0.059890868771206134,0.0002076247384813032,0.2429553073728586,1.3274383362992222e-52
300000,F_vitb_bv_rand_300000_s3,noun,1476,0.05354497183731052,0.03976658086103015,0.3047633323059218,4.475200919763344e-33
300000,F_vitb_bv_rand_300000_s4,all,3878,0.03120106483243282,0.0520647188173286,0.24611234333520937,1.3759236849331087e-54
300000,F_vitb_bv_rand_300000_s4,noun,1499,0.025560383183642284,0.32284670509636615,0.2958265709021421,1.229773869668068e-31
1000000,F_vitb_bv_rand_1000000_s0,all,5596,0.0498594988050392,0.0001907482088127246,0.31550687111319575,1.5204454813772605e-129
1000000,F_vitb_bv_rand_1000000_s0,noun,2064,0.08986010671336978,4.364855482989969e-05,0.3993827128692444,7.498710693127195e-80
1000000,F_vitb_bv_rand_1000000_s1,all,5460,0.09621636476422035,1.049494781736124e-12,0.31226531300030774,9.188862868431569e-124
1000000,F_vitb_bv_rand_1000000_s1,noun,2031,0.13516065595506122,9.712907243953666e-10,0.3994981242951884,1.1891075496798822e-78
1000000,F_vitb_bv_rand_1000000_s2,all,5491,0.07366871018229773,4.638682269776206e-08,0.31102834297471516,1.9532095436971193e-123
1000000,F_vitb_bv_rand_1000000_s2,noun,2041,0.11205625763047762,3.8941880686644314e-07,0.3889752391125043,1.137111706006569e-74
1815243,F_vitb_bv_base_s0,all,6144,0.08948083961454376,2.1263628032916346e-12,0.3227274732914852,6.797436109682988e-149
1815243,F_vitb_bv_base_s0,noun,2244,0.14434454388011475,6.493017384057103e-12,0.41826256744730406,1.0574105486272878e-95
1815243,F_vitb_bv_base_s1,all,6144,0.07624302888214798,2.1877416615609433e-09,0.32160972323475007,8.044008740911434e-148
1815243,F_vitb_bv_base_s1,noun,2244,0.14606005095547941,3.6295938783507066e-12,0.4110876739007677,3.379023841324571e-92
1815243,F_vitb_bv_base_s2,all,6144,0.07340832556773265,8.404054606785807e-09,0.32344928628093816,1.3706152428655775e-149
1815243,F_vitb_bv_base_s2,noun,2244,0.15123081253195114,6.030402012507364e-13,0.4093033736019747,2.4384446012819886e-91
