scale,run,category,n_pairs,partial_model,p_model,partial_w2v,p_w2v
30000,F_dinov3b_rand_30000_s5,all,1304,0.014939597179786218,0.5900327987493814,0.1811084396716819,4.5260547872668676e-11
30000,F_dinov3b_rand_30000_s5,noun,424,0.10071034440002777,0.03841084579352808,0.16546014752313684,0.0006342683631605474
30000,F_dinov3b_rand_30000_s6,all,1312,0.003657983963819793,0.8947300712573156,0.17856662980739446,7.42909159450343e-11
30000,F_dinov3b_rand_30000_s6,noun,439,-0.044393540304887305,0.35398365085316874,0.14274234815405223,0.0027517841769655726
30000,F_dinov3b_rand_30000_s7,all,1302,-0.028450064844300346,0.30517576212906083,0.17294670679689192,3.397536514143032e-10
30000,F_dinov3b_rand_30000_s7,noun,430,-0.011982336839561424,0.804547052403002,0.1597146587132021,0.0009010034094738443
100000,F_dinov3b_rand_100000_s0,all,2808,0.028279919603749926,0.13415032606555233,0.205998142686646,2.811825834705489e-28
100000,F_dinov3b_rand_100000_s0,noun,1067,0.04371623277824721,0.15377390314098102,0.2409366262134629,1.5233223510986882e-15
100000,F_dinov3b_rand_100000_s1,all,2540,0.0346175347591276,0.08116099800610854,0.22527868729126274,1.4154361408102089e-30
100000,F_dinov3b_rand_100000_s1,noun,955,0.05302149049095439,0.10169876934904372,0.2749080386063682,5.2840578577981436e-18
100000,F_dinov3b_rand_100000_s2,all,2520,0.010310750589477535,0.6049818209204304,0.22848877773685805,3.414920640085153e-31
100000,F_dinov3b_rand_100000_s2,noun,960,0.02097828697533482,0.5164198588150225,0.2627985499252865,1.3007265355095612e-16
100000,F_dinov3b_rand_100000_s3,all,2521,0.046964683635797116,0.018386581683315594,0.2309217320835827,7.446104405310815e-32
100000,F_dinov3b_rand_100000_s3,noun,960,0.05658522857487912,0.079871214874746,0.2733837530573137,6.7093604474520144e-18
100000,F_dinov3b_rand_100000_s4,all,2504,-0.0018017485475259123,0.9282105228036849,0.21926714378393286,1.257349529199303e-28
100000,F_dinov3b_rand_100000_s4,noun,935,-0.0013385288211482035,0.9674134295515042,0.2699741594454614,4.614238803747098e-17
100000,F_dinov3b_rand_100000_s5,all,2507,0.06144108065762141,0.0020901739668079066,0.2234006287154474,1.0302800947572637e-29
100000,F_dinov3b_rand_100000_s5,noun,960,0.014244927591803291,0.6595170700780862,0.2733615014292359,6.752241324129245e-18
100000,F_dinov3b_rand_100000_s6,all,2567,0.047205928594029264,0.016783459134021482,0.2216304312918222,6.393347296887366e-30
100000,F_dinov3b_rand_100000_s6,noun,961,0.047482592294602305,0.14153283380694714,0.27022878834674835,1.5839618151344993e-17
100000,F_dinov3b_rand_100000_s7,all,2486,0.0005988593214381827,0.9761962648947858,0.22444205914910811,9.582594712546429e-30
100000,F_dinov3b_rand_100000_s7,noun,949,-0.004371849067315685,0.893062111542828,0.2694772265704842,3.0977363582064024e-17
300000,F_dinov3b_rand_300000_s0,all,4131,0.0657385164116715,2.357928284351171e-05,0.23093368863310737,4.0022208418571994e-51
300000,F_dinov3b_rand_300000_s0,noun,1610,0.06469330517362806,0.009439772235221001,0.27984105312584395,2.4682866559081797e-30
300000,F_dinov3b_rand_300000_s1,all,3820,0.06338811019588109,8.857759799228868e-05,0.24978049671488936,2.0699722397807986e-55
300000,F_dinov3b_rand_300000_s1,noun,1505,0.10723645603434563,3.0816362755752816e-05,0.2920790493161294,5.776314997556499e-31
300000,F_dinov3b_rand_300000_s2,all,3815,0.043433555839659715,0.007302207046224644,0.25037185970364817,1.3304883793029006e-55
300000,F_dinov3b_rand_300000_s2,noun,1486,0.02465235154052911,0.3424477821579187,0.30566615914178696,1.7406542766562494e-33
300000,F_dinov3b_rand_300000_s3,all,3833,0.07596436123857436,2.505246626144151e-06,0.24222694038941006,2.7326935294984676e-52
300000,F_dinov3b_rand_300000_s3,noun,1476,0.07780088869073609,0.002789778977204396,0.3038605154178142,7.010901537810572e-33
300000,F_dinov3b_rand_300000_s4,all,3878,0.05142080213697357,0.0013608360365139848,0.24491827562809765,4.6312132262348934e-54
300000,F_dinov3b_rand_300000_s4,noun,1499,0.04501778440588025,0.08154394848287494,0.2945352253681117,2.306694879186248e-31
1000000,F_dinov3b_rand_1000000_s0,all,5596,0.1039393165461987,6.491365683320457e-15,0.3066072473055177,4.355581067145914e-122
1000000,F_dinov3b_rand_1000000_s0,noun,2064,0.18190451186473414,8.312468590010432e-17,0.3836245363928032,2.5981687811835225e-73
1000000,F_dinov3b_rand_1000000_s1,all,5460,0.1108920527716013,2.09109551599033e-16,0.30797858462869176,2.8519675093078516e-120
1000000,F_dinov3b_rand_1000000_s1,noun,2031,0.16137738393980802,2.5842904620355794e-13,0.3913233805682807,2.875746659424892e-75
1000000,F_dinov3b_rand_1000000_s2,all,5491,0.09099321605421119,1.4324918955246315e-11,0.3071605919813024,2.795923988008427e-120
1000000,F_dinov3b_rand_1000000_s2,noun,2041,0.1687510971383262,1.6895923288010568e-14,0.3766466833721878,9.213360824607087e-70
1815243,F_dinov3b_base_s0,all,6144,0.09581635646492637,5.24716197256831e-14,0.32194715532699436,3.8193834905256674e-148
